corpus,doc_id,chunk_id,word_count,unique_word_count,avg_word_len,mattr,yules_k,hapax_rate,sentence_count,avg_sentence_len,sentence_len_sd,commas_per_sentence,semicolons_per_sentence,commas_per_1000w,semicolons_per_1000w,fw_the,fw_of,fw_and,fw_to,fw_a,fw_in,fw_that,fw_is,fw_for,fw_it,fw_on,fw_with,fw_as,fw_was,fw_are,fw_be,fw_at,fw_by,fw_this,fw_from,fw_or,fw_an,fw_which,fw_but,fw_not,fw_have,fw_has,fw_had,fw_they,fw_you,fw_we,fw_i,fw_he,fw_she,fw_his,fw_her,fw_their,fw_our,fw_its,fw_will,fw_would,fw_can,fw_could,fw_should,fw_may,fw_might,fw_do,fw_does,fw_did,fw_so,fw_if,fw_than,fw_then,fw_there,fw_here,punct_commas_per_1000w,punct_semicolons_per_1000w,punct_colons_per_1000w,punct_question_marks_per_1000w,punct_exclamation_marks_per_1000w,punct_hyphens_per_1000w,punct_em_dashes_per_1000w,punct_ellipses_per_1000w,punct_quotes_double_per_1000w,punct_quotes_single_per_1000w,punct_parentheses_per_1000w
Project2025,project2025,c0131,1200,487,5.429166666666666,0.511129814550642,99.65277777777777,0.26166666666666666,1,1200.0,,0.0,0.0,0.0,0.0,0.05416666666666667,0.016666666666666666,0.04833333333333333,0.03916666666666667,0.006666666666666667,0.014166666666666666,0.011666666666666667,0.008333333333333333,0.008333333333333333,0.0025,0.0033333333333333335,0.005833333333333334,0.0033333333333333335,0.0016666666666666668,0.0033333333333333335,0.010833333333333334,0.004166666666666667,0.006666666666666667,0.0008333333333333334,0.004166666666666667,0.005833333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0075,0.0008333333333333334,0.0025,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.004166666666666667,0.0025,0.0008333333333333334,0.0033333333333333335,0.0,0.009166666666666667,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0025,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0132,1200,488,5.254166666666666,0.5010784593437946,98.63888888888889,0.25833333333333336,1,1200.0,,0.0,0.0,0.0,0.0,0.0575,0.02666666666666667,0.03916666666666667,0.030833333333333334,0.0175,0.018333333333333333,0.009166666666666667,0.0175,0.010833333333333334,0.006666666666666667,0.005833333333333334,0.008333333333333333,0.0075,0.0016666666666666668,0.006666666666666667,0.008333333333333333,0.0033333333333333335,0.004166666666666667,0.0025,0.0033333333333333335,0.004166666666666667,0.0033333333333333335,0.0016666666666666668,0.0016666666666666668,0.0075,0.0025,0.0025,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0008333333333333334,0.008333333333333333,0.0033333333333333335,0.0,0.0025,0.0,0.008333333333333333,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0016666666666666668,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0133,1200,463,5.5025,0.46897574893009986,117.18055555555556,0.26,1,1200.0,,0.0,0.0,0.0,0.0,0.059166666666666666,0.024166666666666666,0.05333333333333334,0.025,0.015833333333333335,0.023333333333333334,0.006666666666666667,0.005833333333333334,0.01,0.006666666666666667,0.009166666666666667,0.0025,0.011666666666666667,0.0025,0.005,0.0125,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.005,0.0,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0008333333333333334,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.004166666666666667,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
Project2025,project2025,c0134,1200,474,5.425833333333333,0.47378887303851636,112.02777777777777,0.25666666666666665,1,1200.0,,0.0,0.0,0.0,0.0,0.058333333333333334,0.02666666666666667,0.0525,0.04,0.0125,0.016666666666666666,0.015,0.011666666666666667,0.009166666666666667,0.0025,0.005833333333333334,0.006666666666666667,0.0025,0.0008333333333333334,0.0075,0.008333333333333333,0.0016666666666666668,0.005,0.0033333333333333335,0.005833333333333334,0.004166666666666667,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0025,0.0033333333333333335,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.006666666666666667,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0025,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0135,1200,481,5.506666666666667,0.4929786019971469,111.23611111111111,0.255,1,1200.0,,0.0,0.0,0.0,0.0,0.06416666666666666,0.0275,0.03916666666666667,0.034166666666666665,0.014166666666666666,0.010833333333333334,0.008333333333333333,0.0075,0.02,0.0025,0.005,0.008333333333333333,0.005833333333333334,0.0008333333333333334,0.0016666666666666668,0.01,0.005833333333333334,0.0033333333333333335,0.0025,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0025,0.0,0.0008333333333333334,0.0016666666666666668,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.005,0.0016666666666666668,0.0,0.0,0.010833333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0136,1200,481,5.496666666666667,0.4858830242510699,115.61111111111111,0.2633333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.0625,0.034166666666666665,0.04666666666666667,0.041666666666666664,0.0075,0.016666666666666666,0.010833333333333334,0.0075,0.0125,0.0025,0.006666666666666667,0.005,0.005833333333333334,0.0008333333333333334,0.004166666666666667,0.005833333333333334,0.0025,0.005,0.0016666666666666668,0.0025,0.0025,0.0016666666666666668,0.0016666666666666668,0.0025,0.0025,0.0016666666666666668,0.004166666666666667,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.004166666666666667,0.0025,0.0,0.0008333333333333334,0.0008333333333333334,0.005,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0137,1200,472,5.4825,0.48312125534950073,100.48611111111111,0.25916666666666666,1,1200.0,,0.0,0.0,0.0,0.0,0.0425,0.025833333333333333,0.050833333333333335,0.04,0.0033333333333333335,0.0125,0.015833333333333335,0.0075,0.019166666666666665,0.0025,0.0075,0.0025,0.004166666666666667,0.0,0.015,0.004166666666666667,0.0,0.005833333333333334,0.0,0.0025,0.004166666666666667,0.005,0.0,0.0008333333333333334,0.008333333333333333,0.005,0.0025,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0025,0.005,0.0,0.0016666666666666668,0.0008333333333333334,0.0075,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0138,1200,503,5.253333333333333,0.4947446504992868,102.58333333333333,0.2841666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.059166666666666666,0.03,0.04083333333333333,0.030833333333333334,0.015833333333333335,0.011666666666666667,0.013333333333333334,0.01,0.020833333333333332,0.0033333333333333335,0.005833333333333334,0.005833333333333334,0.0125,0.004166666666666667,0.013333333333333334,0.005833333333333334,0.0,0.0075,0.0008333333333333334,0.0033333333333333335,0.0016666666666666668,0.004166666666666667,0.004166666666666667,0.0008333333333333334,0.005,0.0016666666666666668,0.004166666666666667,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0075,0.0008333333333333334,0.0025,0.0008333333333333334,0.0008333333333333334,0.0075,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0139,1200,553,4.83,0.5605164051355207,63.94444444444444,0.305,1,1200.0,,0.0,0.0,0.0,0.0,0.0125,0.035833333333333335,0.018333333333333333,0.0125,0.0,0.0075,0.0008333333333333334,0.0,0.0025,0.0,0.0025,0.0,0.0008333333333333334,0.0016666666666666668,0.0025,0.0025,0.0008333333333333334,0.0025,0.004166666666666667,0.0008333333333333334,0.0,0.0025,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0008333333333333334,0.0016666666666666668,0.0,0.0,0.0,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
Project2025,project2025,c0140,1200,429,4.7575,0.44508416547788876,92.88888888888889,0.22166666666666668,1,1200.0,,0.0,0.0,0.0,0.0,0.014166666666666666,0.0325,0.018333333333333333,0.0025,0.0008333333333333334,0.015,0.0008333333333333334,0.0,0.005,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0025,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0141,1200,388,4.946666666666666,0.3931469329529244,110.29166666666667,0.18583333333333332,1,1200.0,,0.0,0.0,0.0,0.0,0.009166666666666667,0.0425,0.013333333333333334,0.0033333333333333335,0.0,0.0075,0.0,0.0,0.0075,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0142,1200,566,5.016666666666667,0.5570641940085592,48.513888888888886,0.30916666666666665,1,1200.0,,0.0,0.0,0.0,0.0,0.019166666666666665,0.019166666666666665,0.03,0.006666666666666667,0.008333333333333333,0.01,0.0016666666666666668,0.0016666666666666668,0.0033333333333333335,0.0008333333333333334,0.0033333333333333335,0.005,0.0025,0.0,0.0016666666666666668,0.0025,0.0,0.0016666666666666668,0.005,0.0033333333333333335,0.0,0.0008333333333333334,0.0,0.0,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.005,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0143,1200,587,5.339166666666666,0.5939343794579172,113.33333333333333,0.36666666666666664,1,1200.0,,0.0,0.0,0.0,0.0,0.07333333333333333,0.02666666666666667,0.0375,0.035,0.024166666666666666,0.024166666666666666,0.008333333333333333,0.005,0.005833333333333334,0.004166666666666667,0.004166666666666667,0.009166666666666667,0.0075,0.0075,0.0,0.0033333333333333335,0.0033333333333333335,0.005,0.005,0.005,0.0008333333333333334,0.0033333333333333335,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.005,0.011666666666666667,0.0,0.0025,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0016666666666666668,0.004166666666666667,0.0025,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0008333333333333334,0.0016666666666666668,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0144,1200,533,5.6875,0.5524194008559201,110.75,0.30333333333333334,1,1200.0,,0.0,0.0,0.0,0.0,0.0575,0.0275,0.058333333333333334,0.03916666666666667,0.013333333333333334,0.015,0.013333333333333334,0.0025,0.009166666666666667,0.0016666666666666668,0.006666666666666667,0.008333333333333333,0.004166666666666667,0.0,0.006666666666666667,0.01,0.0008333333333333334,0.004166666666666667,0.0016666666666666668,0.0025,0.0025,0.0008333333333333334,0.0025,0.0,0.0033333333333333335,0.0016666666666666668,0.0016666666666666668,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0033333333333333335,0.0025,0.0008333333333333334,0.0,0.0,0.015833333333333335,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0145,1200,556,5.513333333333334,0.570114122681883,78.23611111111111,0.3308333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.0425,0.02666666666666667,0.0325,0.0325,0.018333333333333333,0.009166666666666667,0.03166666666666667,0.013333333333333334,0.011666666666666667,0.0016666666666666668,0.008333333333333333,0.006666666666666667,0.005,0.0,0.006666666666666667,0.0016666666666666668,0.0,0.006666666666666667,0.0033333333333333335,0.005833333333333334,0.005,0.0033333333333333335,0.0033333333333333335,0.0,0.0125,0.0008333333333333334,0.0016666666666666668,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0025,0.0016666666666666668,0.0,0.0025,0.0,0.0025,0.0,0.0,0.0016666666666666668,0.0008333333333333334,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0146,1200,542,5.398333333333333,0.5509300998573466,89.88888888888889,0.2991666666666667,1,1200.0,,0.0,0.0,0.0,0.0,0.05333333333333334,0.0275,0.041666666666666664,0.03833333333333333,0.010833333333333334,0.011666666666666667,0.014166666666666666,0.010833333333333334,0.013333333333333334,0.0008333333333333334,0.01,0.008333333333333333,0.011666666666666667,0.0,0.0075,0.005833333333333334,0.0033333333333333335,0.0075,0.0033333333333333335,0.005,0.004166666666666667,0.0025,0.0016666666666666668,0.0,0.004166666666666667,0.0033333333333333335,0.0016666666666666668,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0016666666666666668,0.0033333333333333335,0.0025,0.0,0.006666666666666667,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0025,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0147,1200,503,5.4275,0.49909272467902993,97.54166666666667,0.2758333333333333,1,1200.0,,0.0,0.0,0.0,0.0,0.051666666666666666,0.03166666666666667,0.04583333333333333,0.0375,0.010833333333333334,0.0075,0.0225,0.010833333333333334,0.01,0.0033333333333333335,0.01,0.008333333333333333,0.004166666666666667,0.0,0.013333333333333334,0.006666666666666667,0.0008333333333333334,0.011666666666666667,0.0033333333333333335,0.0025,0.005,0.0016666666666666668,0.0,0.0008333333333333334,0.006666666666666667,0.0016666666666666668,0.005,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0016666666666666668,0.0025,0.0008333333333333334,0.0033333333333333335,0.0016666666666666668,0.005,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0148,1200,539,5.7175,0.5660256776034237,87.65277777777777,0.31,1,1200.0,,0.0,0.0,0.0,0.0,0.03666666666666667,0.030833333333333334,0.05333333333333334,0.025833333333333333,0.01,0.015,0.005,0.0016666666666666668,0.021666666666666667,0.0008333333333333334,0.008333333333333333,0.004166666666666667,0.005833333333333334,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0,0.006666666666666667,0.0033333333333333335,0.005,0.005,0.0025,0.005,0.0008333333333333334,0.0033333333333333335,0.0025,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.009166666666666667,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0025,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0149,1200,464,5.4375,0.48640513552068476,97.27777777777777,0.2475,1,1200.0,,0.0,0.0,0.0,0.0,0.05333333333333334,0.03,0.041666666666666664,0.0325,0.011666666666666667,0.011666666666666667,0.01,0.011666666666666667,0.015833333333333335,0.0033333333333333335,0.0033333333333333335,0.010833333333333334,0.014166666666666666,0.0016666666666666668,0.0075,0.014166666666666666,0.0008333333333333334,0.004166666666666667,0.0075,0.004166666666666667,0.008333333333333333,0.0025,0.0025,0.0016666666666666668,0.004166666666666667,0.004166666666666667,0.0016666666666666668,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0016666666666666668,0.0,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0,0.0033333333333333335,0.015,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Project2025,project2025,c0150,1200,586,5.444166666666667,0.5671897289586305,55.19444444444444,0.315,1,1200.0,,0.0,0.0,0.0,0.0,0.034166666666666665,0.02,0.03,0.0225,0.0125,0.0075,0.0075,0.008333333333333333,0.020833333333333332,0.0025,0.0033333333333333335,0.006666666666666667,0.0033333333333333335,0.0,0.005,0.005,0.004166666666666667,0.004166666666666667,0.0033333333333333335,0.0033333333333333335,0.0025,0.0025,0.0025,0.0008333333333333334,0.004166666666666667,0.0008333333333333334,0.0008333333333333334,0.0,0.0025,0.0,0.0016666666666666668,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.006666666666666667,0.0025,0.0016666666666666668,0.0016666666666666668,0.008333333333333333,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
