pc1,pc2,corpus,doc_id,chunk_id
0.9981533778634541,-0.7018383061385796,Project2025,project2025,c0200
0.5907423979527066,-1.3568350145397214,Project2025,project2025,c0201
2.5252928969294346,1.4227102075082565,Project2025,project2025,c0202
2.203505403102411,-0.5703805427617947,Project2025,project2025,c0203
-0.9809153617931984,-1.1827351037283078,Project2025,project2025,c0204
-0.33531887772860863,1.5189128078862384,Project2025,project2025,c0205
1.194938282478031,-0.15605361193442743,Project2025,project2025,c0206
0.9196433506453868,-1.2226232597209947,Project2025,project2025,c0207
1.7844369907743767,0.17803073842613654,Project2025,project2025,c0208
-1.26175763106912,3.9963944359464754,Project2025,project2025,c0209
1.538322842932569,1.6892701291867185,Project2025,project2025,c0210
2.752858237000585,-0.45668933772501286,Project2025,project2025,c0211
0.24771144199772885,0.1844413951190799,Project2025,project2025,c0212
0.14184909398710707,-1.076220968845558,Project2025,project2025,c0213
0.39768469367903964,-1.9819119538709604,Project2025,project2025,c0214
1.097112311971253,-2.1914925756090904,Project2025,project2025,c0215
1.4242206073942132,-1.7134909659599082,Project2025,project2025,c0216
1.865817493087129,-0.9530003481053172,Project2025,project2025,c0217
-0.5960387692006582,-1.4833636603016105,Project2025,project2025,c0218
-2.3306828355915705,-0.022221132829103856,Project2025,project2025,c0219
0.05605174617251816,-0.37870017117367666,Project2025,project2025,c0220
1.6622089011556267,-3.004375658655646,Project2025,project2025,c0221
2.7552289261656897,-0.13565439256459697,Project2025,project2025,c0222
2.7684368535452273,-1.304078874651251,Project2025,project2025,c0223
0.0050577860299472425,-0.44738194260021175,Project2025,project2025,c0224
0.6933492779737207,-1.3624328941441137,Project2025,project2025,c0225
-5.959851880958247,0.7770881000838429,Project2025,project2025,c0226
-6.176226498671782,1.1204678468603275,Project2025,project2025,c0227
-4.433728567646587,0.8558287978921983,Project2025,project2025,c0228
4.073221068582179,1.2518589714904163,Project2025,project2025,c0229
3.1028612734129632,1.6584221961556267,Project2025,project2025,c0230
3.1198803865030107,2.2063337999892583,Project2025,project2025,c0231
-2.6108905495656143,0.3357537524063456,Project2025,project2025,c0232
-5.412370187114456,-0.5049518752194353,Project2025,project2025,c0233
2.20163046946551,-0.04719870946838464,Project2025,project2025,c0234
1.5387138514039997,1.3225176379535843,Project2025,project2025,c0235
4.186067282700184,0.9565187065033489,Project2025,project2025,c0236
-2.7490848130044596,-0.34345514618678447,Project2025,project2025,c0237
-4.35706293757547,0.3396620791594014,Project2025,project2025,c0238
0.7770608963001407,0.5797424400676122,Project2025,project2025,c0239
1.9469287484544384,-1.6975827094673148,Project2025,project2025,c0240
2.1672933155803435,-0.7760865665176244,Project2025,project2025,c0241
1.1915962790403987,-1.3979371449451805,Project2025,project2025,c0242
-6.640212796381663,-0.35802872223039306,Project2025,project2025,c0243
-6.29250813283597,-0.9346606719259658,Project2025,project2025,c0244
-8.117239985783026,-0.9756509596026837,Project2025,project2025,c0245
-0.24898842944665098,1.9384276279234323,Project2025,project2025,c0246
0.3775592100891071,0.6970207479913929,Project2025,project2025,c0247
-3.436927805472633,-1.4151285921305623,Project2025,project2025,c0248
-4.520178608061393,1.151980500951889,Project2025,project2025,c0249
-6.188778987844294,2.580306716785193,Project2025,project2025,c0250
-2.0047698443405584,4.4123285533975265,Project2025,project2025,c0251
3.4499841768808412,7.269817272322381,Project2025,project2025,c0252
-1.4244872602219127,1.8289954041019776,WikiStylometry,wikistylometry,c0000
-0.3898183892214389,2.6321636072601096,WikiStylometry,wikistylometry,c0001
-0.46132759129336326,5.877037113943986,WikiStylometry,wikistylometry,c0002
-2.8191032379768517,1.148469140674755,WikiStylometry,wikistylometry,c0003
-7.760560667643039,1.236853508670213,WikiStylometry,wikistylometry,c0004
-7.466274363419767,0.9646322280729018,WikiStylometry,wikistylometry,c0005
-6.716385015680031,1.2256582819308244,WikiStylometry,wikistylometry,c0006
